"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"ADCY8",0,0,0,0,0,0,1.00808176602891e-05,0.000510888304983308,0,0,0,0,5.09442583949509e-06,0,0.000191535535545492,0,0,0,0,0
"ADCY9",0.000401919840109367,0.000321968274545156,0.00243619839145357,0.00330962924304675,4.70999812628164e-05,0.000418235399147782,0.000359545725429857,0.000863248917771642,0.000377846516352816,0.0035298730103854,2.4542370336509e-06,0.00197510132246339,0.000712779716443955,0.00055836173073369,0.00121239309462355,0.00113063493193973,0.000938859626505474,0.000330524472790633,0.00122098169712281,0.00137113211497651
"ADCYAP1R1",1.99001424340182e-05,3.09781180897975e-05,8.50338796145211e-05,4.39193242498995e-05,7.96005697360726e-05,8.26083149061266e-05,0.000127550819421782,4.39193242498995e-05,2.98502136510272e-05,1.03260393632658e-05,0,0.000204956846499531,7.96005697360726e-05,1.03260393632658e-05,0.00011904743146033,4.39193242498995e-05,1.99001424340182e-05,3.09781180897975e-05,1.70067759229042e-05,4.39193242498995e-05
"ADD1",0.00535715408513336,0.00332524995612822,0.0131812209238117,0.00493876011481196,0.00499239152913164,0.00160423158988494,0.0100559474475353,0.0162802971826268,0.00267339668048096,0.00289275296965106,0.00882399429132058,0.0195848497298995,0.0076674434554135,0.00375277639144729,0.00857814145658871,0.0102516752996521,0.00526605682669676,0.00338175227610924,0.00877426562044279,0.0052203046344212
"ADD2",5.0287659985865e-05,0.00251559498770131,0.000103688073126291,0.000317819261763197,1.0057531997173e-05,0.000526932163606272,0.000175472123752184,0.000334998681317964,4.0230127988692e-05,0,1.59520112501985e-05,0.00330703826429272,0.00916241164942461,6.79890537216569e-05,8.77280858704669e-05,0.00700921176805488,0.0245504456626313,6.79890537216569e-05,0.000406776286880063,2.57691293321511e-05
"ADD3",0.00153475446441578,0.00189906433806286,0.000162755865000985,5.98170633827068e-05,0.002788193259244,0.000603856757539319,0.000839233262394346,0.00102544066577356,7.46549844005507e-05,9.12301576138539e-05,0.000704246170568884,0.00101928962041549,0.00176844349982468,0.00115620260975925,0.000989648221783242,0.000148217431085517,0.00179820649458385,2.792697865623e-05,0.00109110451999926,8.46959773916434e-06
"ADGRA1",0,0,0,2.2419322595429e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADGRA2",0.00108470154536726,0.000550268905428773,0.0011111264673029,0.000589793347196996,0.000820855223521172,0.00119683486930758,0.00162967388102934,0.000624487073502701,0.00108470154536726,0.000467728569614457,0.000459479143147671,0.00137040218907537,0.0127525722225611,0.000357674788528703,0.00174819561783147,0.00327873060452071,0.00111401780335016,0.000481485292250177,0.000325934776205867,0.000294896673598498
"ADGRA3",0.031431087515962,0.0315386612871158,0.0364591175031487,0.0181211966411732,0.0405210334621206,0.0133912767645746,0.0189585485068589,0.0709016185208016,0.0152151619585259,0.00080955025667518,0.0181020804528842,0.0296421140879765,0.0237163468059791,0.0444915328564401,0.0287225482140543,0.0208579468153692,0.0321330197118186,0.0233083011401062,0.0291438492919845,0.00572499700830359
"ADGRB1",6.71672146186332e-05,0.00133609698390067,0.000831485892060584,0.000546261943616506,0.00261965570455593,0.000391052775775806,0.000582040124442409,0.000610528054630212,0.0016120131508472,0,5.54323928040389e-05,0.00613738146875347,0.010075082192795,0.000749517820236962,2.77161964020195e-05,0.0028919749956168,0.00967201173786856,0.000293289581831855,0.00180152504993486,0.000224931388547973
"ADGRB2",0.000204657811953593,0.00692955210617099,0.00123729416658966,0.000786995881415005,0.00156904322497755,0.00416944093302718,0.00215528661276908,0.00975642936273769,0.000511644529883983,0.0310652711770617,0.0116545127949736,0.00915367335924552,0.00845918956074852,0.00863450110065801,0.00319301720410235,0.00853273360880908,0.00470709556529732,0.000117449040366963,0.00119734153882333,0.00401782107880292
"ADGRB3",0,0,0,0,0,0,0.000125374588884674,0,0,0,0.000219405530548179,0,0,0.000305162087818246,0.000188061883327011,0,0,0,6.26872944423368e-05,0
"ADGRD1",1.8108009521038e-05,3.05229393616939e-05,0.000477521602094587,0.000402666837711712,0.000200761139645463,0,6.05599912876574e-05,0.000100665451088817,1.02349619031954e-05,5.17208617201403e-05,9.92770467494916e-07,1.67778548123831e-06,4.72382857070557e-06,0,0,0.00076507353501563,2.59810571388807e-05,3.64589680978038e-05,9.23286462474947e-05,0.000107378270799252
"ADGRD2",0,0,0,0,0,0,0,4.65949470267342e-06,0,0,0,0,0,0,0,0,1.93041493742267e-05,0,4.06160284450666e-06,0
"ADGRE1",3.25250140623727e-07,0,3.20712133083516e-07,5.363035748412e-06,5.91955255935183e-05,0,0,0,0,2.76628547420818e-07,0,0,0.000146037313140053,8.29885642262453e-07,1.60356066541758e-06,6.90490852608045e-05,6.17975267185081e-05,0,0,0
"ADGRE2",3.04449378892459e-06,0,0.000738149868355462,1.82495596198902e-06,3.71458687186689e-05,0,3.49383207021102e-05,0,0.000906029173608802,0,0,5.67115675397171e-06,0.000145313688545371,0,4.41292249802314e-06,7.03562964183094e-05,0.00151830731949943,4.16120352326031e-06,4.35494249439948e-06,0
"ADGRE3",0,0,0,5.43390645571782e-05,0,0,0.000159342795115532,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADGRE4P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63384394897594e-06,0,0,0,0,0
"ADGRE5",0.0499706116741217,0.0288860066613729,0.0801995166660042,0.0351194022286131,0.0998723111248523,0.0151773735425811,0.0222390711490177,0.011276786061282,0.0351712142062138,0.0238016995075378,0.0321444843928242,0.16917853301189,0.12254126339529,0.0866202460246566,0.0491396047290142,0.0374396278102125,0.0424268605972608,0.0158562126445787,0.0291623097845504,0.0331859704089156
"ADGRF1",0.0685659149382994,0.0113571289234646,0.529901512806908,0.0185120407244377,0.0767108265983568,0.20309188505871,0.112529986446424,0.0298558504314415,0.00482399787681296,0.526122874586653,0.0178585100969915,0.0156586810639041,0.000118381042259473,0.156093580828969,0.245644164988739,0.00375808345533699,0.0533604027747603,0.0199416429921908,0.00265367419111922,0.00142667983026682
"ADGRF2",0.000678516155871749,0,0.0031380864499551,0.00223153176697229,0.00131711959669222,0.000331366686911581,0.000102328905976797,0.000587245201834814,0.00183598489235885,0.000497050030367372,3.41096353255989e-05,0.000880867802752221,0.000558778010717911,0.000165683343455791,3.41096353255989e-05,0.000234898080733926,0.00151668317194862,0,0.000102328905976797,0
"ADGRF3",2.13714862629126e-05,6.07023800982977e-06,2.48408637381629e-05,0.00010403651052078,7.12382875430421e-06,0,2.48408637381629e-05,3.46788368402599e-05,0,2.12458330344042e-05,0,1.38715347361039e-05,1.42476575086084e-05,0,4.96817274763258e-05,4.85503715763638e-05,5.69906300344336e-05,1.82107140294893e-05,1.65605758254419e-05,1.38715347361039e-05
"ADGRF4",0.00289746467263927,7.25799188850945e-05,0.000635754872058027,0.000193175389179032,0.00684739903032614,0.00205643103507768,0.000524497769447872,9.04745493623315e-05,0.000460960288828974,0.00113708539586648,0.000885515714652252,0.00105635149525749,0.0014916789470801,0.000256449046727334,0.000669813168775421,9.7810323634953e-05,0.00351303276020591,0,6.81165934347886e-05,0
"ADGRF5",0.0530346002788185,0.0440385485979121,0.0617169329757831,0.227900939401677,0.0662002422856589,0.0995455183822281,0.00077464080188108,0.240738210537851,0,0.634951698123606,0.0964501112560694,0.00233526439440688,0.000232835455172863,0.0872525947693643,0.018342387558827,0.0153230936334074,0,0.281940876277708,0.00334755489384324,0.0966376833386728
"ADGRG1",0.0364638424953502,0.143327814046138,0.0513491479575745,0.0558742887595439,0.0644539650958899,0.176889475956127,0.145270891406444,0.116421230711817,0.0549812184187052,0.124941838217872,0.0324207291643558,0.0464581995094515,0.0826823773607493,0.0390137816468995,0.000196489003031109,0.0084857922141531,0.118249922312967,0.0720427051936614,0.0541629359773143,0
"ADGRG2",0,0.000136081024486535,6.07399243637883e-05,4.12825049194709e-05,0.000214211919450367,4.03203035515659e-05,0.000425179470546518,0.000418722549897491,3.06017027786238e-05,1.51201138318372e-05,0.00628241714826714,0.000471800056222525,6.12034055572476e-05,7.56005691591861e-05,0.000182219773091365,0.00209361274948745,6.12034055572476e-05,5.04003794394574e-06,7.80941884677278e-05,0.000176925021083447
"ADGRG3",0,1.50432953042273e-05,2.52012485021777e-06,1.29422866423649e-06,0,1.20346362433819e-05,5.04024970043553e-06,7.76537198541895e-06,1.10281651932085e-06,3.00865906084547e-06,0,0,0,6.01731812169093e-06,2.52012485021777e-06,0,0,3.00865906084547e-06,7.5603745506533e-06,0
"ADGRG4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57626574714533e-06,0,0,0,0
"ADGRG5",0,0,0,0,1.54306652586573e-06,0,0,1.3450650318635e-06,0,1.91786375629466e-06,0,0,1.08014656810601e-05,0,9.21307064229018e-06,4.03519509559051e-06,0,0,0,0
"ADGRG6",0.00322995538511378,0.000453069583357733,0.00685489080109305,0.001153661509502,0.0104224068531938,0.00123395100096596,0.00130335910097386,0.00586817153617193,0.00211485174025307,0.00225202234080756,0.00405842651115154,0.0137894768813978,0.0239477626315367,0.00291563602466682,0.00484168730085715,0.0189232022724875,0.00513058088376132,0.00164437607606895,0.00194735791296877,0.00136126802260145
"ADGRG7",0,1.03907764803161e-05,0,0,0,0,2.11865894957307e-05,7.32904493294109e-06,0,0,0,1.46580898658822e-05,0,0,0,0,0.000150884841368652,0.00386868350837481,7.06219649857692e-06,0
"ADGRL1",0.000147920655979624,0.000109229291021021,0.000795662847599217,0.0002047516521812,0.000160247377311259,0.000344535268487111,0.000122796133195296,0.000217355412419996,0.000352306778505435,0.00180072365973127,3.51640681510775e-05,0.000350751470526243,0.00155316623901125,0.000968935000595876,0.000273221117277412,0.000223777622778655,0.00118142800626351,0.00012064076307152,0.000255639222742934,0.000245416376654292
"ADGRL2",0.0119954513473241,0.00498345358996482,0.00455191326277054,0.0173990362447506,0.0378022976031714,0.00884493152914421,0.0202850668348517,0.0746190970182179,0.0235245791449723,0.00234821191039227,0.0338745136581954,0.00340752638621229,0.0630986785020116,0.0251258935324407,0.019307444174973,0.0462082262229208,0.00423979394432601,0.00234821191039227,0.00824852507844184,0.00227168425747486
"ADGRL3",0.00156297139386275,0.000116261130094643,7.28221284551171e-05,5.71602984278705e-05,9.5636194316437e-05,0.000140638463824165,9.7734961873973e-05,0.0020050095894814,0.000188539925938119,1.50014361412443e-05,0.000498258584748919,5.27633523949574e-05,0.000314230477434169,7.87575397415324e-05,0.000661165518846619,0.000215448157139726,0.00130341749495064,2.8127692764833e-05,2.1080089815955e-05,3.5175568263305e-05
"ADGRL4",0,8.88008326831951e-07,0,0,1.04408903517019e-06,0,0,0,0,8.88008326831951e-07,1.02952152751234e-05,7.1015751411496e-05,1.04408903517019e-06,8.88008326831951e-07,8.85388513660609e-05,0,0,0,0,0
"ADGRV1",2.50732137904813e-05,0.00127809478176135,0.00858320540244144,0.00260687756209824,0.000117008331022246,0.000545320440218176,0.00122027714169326,0.00085925014616646,5.85041655111231e-05,0.000261299377604543,0.00277657262675132,9.70904119962101e-06,0.000108650593092086,0.0032207988500386,0.000453925411533924,0.000985467681761533,9.19351172317649e-05,0.00295381337076054,0.00108469668767488,0.00109712165555717
"ADIPOR1",0.0662675441302822,0.0614166629113787,0.154544902780706,0.0644380996451994,0.0804959589905029,0.121342712713128,0.0767318819834562,0.088318972981011,0.0932564789814637,0.22513826880932,0.0682732903975977,0.117966832431724,0.113925772153478,0.136352936243594,0.0725695205239776,0.0564860029167334,0.0844473669497002,0.128349909760583,0.0630302766246296,0.0657392112184966
"ADIPOR2",0.354622274413523,0.0554741856562939,0.21335966664037,0.126834775883903,0.290145851515435,0.075369965980427,0.139243021003622,0.222958520569981,0.437698121915992,0.168615676879776,0.105788605360149,0.836069199142747,1.19978245243467,0.1974950071285,0.247771898341279,0.0782164902419168,0.833216740721147,0.0929108001155115,0.147760376904479,0.0812671875861302
"ADORA1",0,0.000395899067518123,0.0758826196253434,0.00377776421807865,2.97991725785402e-05,0.0225357930741085,0.00300456044557069,0.0171953405788407,0,0,0,0.0141557601734901,0.000148995862892701,0.000182722646546826,0.00303949719493779,0.0111165271487572,8.93975177356205e-05,0.0154096098587823,0.00108303923038013,0.000217112886096474
"ADORA2A",0,2.66442497588942e-05,0.00104161635642662,2.22528024753997e-05,2.56856039317792e-05,5.07604304083121e-05,8.12445163678399e-05,6.99373792083989e-05,1.35187389114627e-06,0.000166134733790752,0,0.000113290606888151,7.9759207703739e-05,8.52130126553717e-05,0.0010944601827508,0,0,0.000264481794268449,0.000193291119226685,0
"ADORA2B",0.0058021919234704,0.000258091583750932,0.0115298820630256,0.00110584410877908,0.00530999946014176,0.00381491622231847,0.00402672329614478,0.00191679645521708,0.00123048115832162,0.00284707278325247,0.00594096976529942,0.0101594819810292,0.00270705854830756,0.00242767395965721,0.013290169400892,0.00169562763346126,0.00903000902845904,0.00202440586004637,0.00332254235022301,0.00433122275938475
"ADORA3",0,0,1.31609508843309e-06,0,0,0,2.63219017686617e-06,0,0,8.41399165285557e-06,1.31609508843309e-06,1.41736044085847e-06,0,0,0,0,0,0,0,0
"ADRA1A",0,0,0,0.00348871711647274,0,0,0.000682608953252606,0.0062784351226264,0,0,0,0,0.00080029530526964,0.000994679966535009,0,0,0,0.0407818786279353,0.00409565371951564,0.00139520780502809
"ADRA1B",0.0506177230673459,0.0140333496117014,0.121145389445652,0.0325182454253975,0.250196174018595,0.0350833740292535,0.0125322816667916,0.00553502049793999,0.00433866197720108,0.00140333496117014,0.026854889285982,0.0698796337864924,0.057848826362681,0.0750784204226025,0.00119355063493253,0.001383755124485,0.0101235446134692,0.00070166748058507,0.00119355063493253,0
"ADRA1D",0,0.00239867078595605,0.000815140449701128,0.000845940917067546,0,0.00119933539297802,0.0138573876449192,0.0101512910048106,0,0.00239867078595605,0,0,0,0,0,0.109972319218781,0.000696623706072808,0,0,0
"ADRA2A",0.0113524104707652,0.0427907284321664,0.0451718477788091,0.00832239582357514,0.0255429235592218,0.21514227350617,0.0146503290093435,0.0119634439963893,0.0241238722503761,0.00356589403601387,0.00183129112616794,0.0130037434743362,0.103590745545733,0.0166408388347314,0.0463927085295878,0.0130037434743362,0.00567620523538262,0.0986564016630504,0.0286902276432977,0.367745865454227
"ADRA2B",0,0.00407400620598177,0,0.00447867652076095,0,0.00633734298708275,0.00106003963748517,0.0116445589539785,0.0037829329811766,0.00226333678110098,0.00106003963748517,0.00358294121660876,0.00924716950954281,0.00271600413732118,0.00371013873119811,0.00537441182491314,0.0155520578115038,0.000452667356220196,0.0042401585499407,0.0107488236498263
"ADRA2C",0,0.0315535988641017,0.0187481048800649,0.00172063490632973,0,0.00366902312373276,0.0014998483904052,0.00258095235949459,0,0.00440282774847931,0.000749924195202598,0.00946349198481349,0.0844731961579856,0,0.000749924195202598,0.122165078349411,0.0630875768774829,0,0.0104989387328364,0.0111841268911432
"ADRB1",0.00147817949243255,0.00942905001596702,0.0247784417624447,0.105111317500991,0.00147817949243255,0.0012572066687956,0.032066218751399,0.0563640398193722,0.000739089746216274,0.0182294966975362,0.00510144389226803,0.0258969912683602,0.00221726923864882,0.0484024567486307,0.00291511079558173,0.0198035815581578,0.0428672052805439,0.0301729600510945,0.00728777698895432,0.103587965073441
"ADRB2",0.0492358740275189,0.0100390981700034,0.0613529780904778,0.0171589418127407,0.165760775892647,0.00892364281778077,0.13543959314313,0.0400375308963951,0.00492358740275189,0.0256554731011197,0.364645058462274,0.0467161723597318,0.016411958009173,0.20189741875229,0.0115760336019769,0.0390842563512428,0.451328845252257,0,0.00231520672039539,0.00190654909030453
"ADRB3",0,0,0,0,0,0,0,0.00141905130884565,0,0,0,0,0.00118863134533796,0,0,0,0,0,0,0
"AGRN",7.87620050779049,4.74024505631154,5.95999836989612,1.87566940925104,12.7326901095951,1.8674918494072,3.32989060248655,6.31383725525922,7.28450563136376,8.34638374154232,6.21101907320368,3.52350674109275,10.8728510375504,9.42131349906137,2.76543253143452,3.36442263176224,8.348161971713,3.29864327577557,1.88218377679922,0.666277202024173
"AGTR1",0.00092621941239887,0.00440660084689917,0.00522640725000147,0.00161395987347561,0.00092621941239887,0.00377708644019929,0.0254787353437572,0.00914577261636181,0.00277865823719661,0.00755417288039857,0,0.00107597324898374,0,0.00188854322009964,0.000653300906250184,0.00161395987347561,0,0.010701744913898,0,0.000537986624491871
"AGTR2",0,0,0.00043464567229288,1.50594390268867,0,0,0.00130393701687864,0.00118578260054226,0.000993239891309799,0,0,0,0.0029797196739294,0,0.00521574806751456,0,0,0.00102017131229447,0,0.00118578260054226
"AHNAK",11.8471068264168,15.3855919955111,20.3342487170769,4.67539924654153,9.52317172560687,5.45273016933845,24.2577779658241,1.50046182509147,4.79045253127513,12.7426176418657,62.3931253398158,29.6480382776081,24.6154108906912,20.3260025020973,22.091980727346,7.64323812096263,14.6676604234769,1.35182296008983,11.1307099579327,1.80887875601271
